image_url,transcription,translation
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00486.JPG,"**
ב""ה ילדים יקרים
ובכן האם אתם חושבים שבכלל בכלל היה פשוט? או שזה פשוט סבל שאי אפשר לתאר. הרי לא היו לי כוחות לבד להמשיך בשקט הרי היו כבר, אבל בכל זאת היית צריך לשמוע את המשפחה הפחד היה מה שפשוט קורה היום ומה כבד לבד ובתוך הלב הכל היה סוף בחיים, לא-עלינו, מבינים. אינני יודעת למי לקרוא למצב שאינו כלא רגיל בו, איך לצאת מהסבך הזה?
לא חסכתי מכם מאומה ויתרתי הרבה בתוך השואה? השתדלתי תמיד, התפללתי תמיד, האמנתי תמיד במשהו ויותר טוב.
כעת הנני רואה הכל בצורה ברורה שכתבתי לפני חמש או עשר שנים בערך בצורה סגורה, הנה ישנה היום ובצורה ויכולתי לכם, במצב זה, וכעת לחשוב, בחיים האם שוב פעם נחזור על פחד מוות? כל הכבוד? האם? האם יש בכלל אפשרות להוציא? אני פשוט לא יודעת מה לעשות! אין לי כוחות חס חלילה האם שוב פעם נצליח לצאת? השלום כל כך רחוק? האם?
היום נשואים פעם 200 פשוט לא קל להיות עם מישהו פשוט להסתבך כאן ואין לנו כל זמן משלם ומרגיש כי שמעתי בלבנו כמי שדיברו כל כך הרבה! האמת רחוקה? למה הכל הלך ונגמר - אולי כי לא היו לי הרבה כוחות! אינני יודעת מה יהיה לי מחר, קשה לי. שלום.","**
בסייעתא דשמיא. ילדים יקרים,
האם אתם חושבים שבכלל היה פשוט? או שזה פשוט סבל שאי אפשר לתאר? לא היו לי כוחות להמשיך לבד בשקט. היה צריך לשמוע את המשפחה; הפחד היה ממה שקורה היום, ומהכובד של להיות לבד. בתוך הלב הכל הרגיש כמו סוף החיים. אינני יודעת למי לקרוא במצב הלא רגיל הזה, איך לצאת מהסבך?
לא חסכתי מכם מאומה ויתרתי הרבה בתוך השואה. השתדלתי תמיד, התפללתי תמיד, האמנתי תמיד במשהו טוב יותר. כעת אני רואה הכל בצורה ברורה. דברים שכתבתי לפני שנים בצורה מרומזת, קיימים היום בגלוי.
האם שוב נחזור לפחד מוות? האם יש בכלל אפשרות להוציא את זה החוצה? אני פשוט לא יודעת מה לעשות. האם נצליח לצאת מזה שוב? השלום נראה כל כך רחוק. היום, אחרי שנים רבות של נישואין, זה לא קל להיות עם מישהו. שמעתי בלבנו, אחרי שדיברו כל כך הרבה - האם האמת רחוקה? למה הכל נגמר - אולי כי לא היו לי מספיק כוחות. אינני יודעת מה יהיה איתי מחר, קשה לי. שלום."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00487.JPG,"**
ב""ה יום שישי, שבת
שלום
כמה אתם חסרים לי, ילדים יקרים! שוב, פעם הייתם בבית מה נוכל להגיד? תהיו בריאים ושמחים תמיד היו זמנים שבהם לא היה לי כוח לכתוב אולי הפחד שוב חזר? אינני יודעת! שבת שלום!
מי יתן ותזכו להקים בית בישראל בית של תורה ויראת שמים במידה המתאימה מכל הבחינות! שלום רב וכל טוב לכולכם! אמן
השם ישמור עליכם ועל כל עם ישראל. שלום רב - הוריכם.","**
בסייעתא דשמיא. יום שישי, ערב שבת. שלום.
כמה אתם חסרים לי, ילדים יקרים! שוב פעם הייתם בבית. מה נוכל להגיד? תהיו בריאים ושמחים תמיד. היו זמנים שבהם לא היה לי כוח לכתוב. אולי הפחד שוב חזר? אינני יודעת. שבת שלום!
מי יייתן ותזכו להקים בית בישראל, בית של תורה ויראת שמים במידה המתאימה מכל הבחינות. שלום רב וכל טוב לכולכם, אמן. השם ישמור עליכם ועל כל עם ישראל. שלום רב, הוריכם."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00488.JPG,"**
ב""ה מינכן (גרמניה) הושענא רבא תש""מ
אלו הרגעים הקשים של השנה שבהם אני נזכרת... בכל פעם כשאתה שואל האם הכל בסדר? אני נזכרת בימים האלו. וזה הופך להיות סימן שאלה גדול בתוך הלב. הלוואי שהיו לי מילים להגיד מה באמת עובר עלינו.
התחושה הזו היא כמו הר שעומד על החזה ולא נותן לנשום. כמה כוח עוד נשאר לי? היום אנחנו נמצאים במקום הזה וזה לא פשוט לחיות עם הזיכרונות. השנים עוברות והכאב לא נעלם הוא רק משנה צורה. אני משתדלת להיות חזקה למענכם אבל לפעמים אני מרגישה שאין לי יותר כוח.
רציתי שתדעו שאני אוהבת אתכם ושאתם כל העולם שלי. אולי פעם נוכל לשבת ולדבר באמת על הכל. בינתיים אני שולחת לכם את כל האהבה שלי שתהיה לכם שנה טובה ומתוקה ושתמיד תהיו שמחים. השם ישמור אתכם מכל רע. באהבה גדולה אמא.","**
בסייעתא דשמיא. מינכן, גרמניה. הושענא רבא תש""ם.
אלו הרגעים הקשים של השנה שבהם אני נזכרת... בכל פעם כשאתה שואל ""האם הכל בסדר?"", אני נזכרת בימים ההם. וזה הופך להיות סימן שאלה גדול בתוך הלב. הלוואי שהיו לי מילים להגיד מה באמת עובר עלינו. התחושה הזו היא כמו הר שעומד על החזה ולא נותן לנשום. כמה כוח עוד נשאר לי?
היום אנחנו נמצאים במקום הזה וזה לא פשוט לחיות עם הזיכרונות. השנים עוברות והכאב לא נעלם, הוא רק משנה צורה. אני משתדלת להיות חזקה למענכם, אבל לפעמים אני מרגישה שאין לי יותר כוח. רציתי שתדעו שאני אוהבת אתכם ושאתם כל העולם שלי. אולי פעם נוכל לשבת ולדבר באמת על הכל. שתהיה לכם שנה טובה ומתוקה ושתמיד תהיו שמחים. השם ישמור אתכם מכל רע. באהבה גדולה, אמא."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00489.JPG,"**
ב""ה
הבאתי את הסדר, באותה צורה, שרציתי.
הלוואי שהיתה לי הזדמנות להגיד לכם מה עבר עלינו בשנים האלו. פשוט לא היו לי מילים ורציתי לשכוח! עכשיו אני מבינה שאין דבר כזה לשכוח! הכל נשאר!
מי יתן ותזכו להקים בית בנחת ובשמחה! שלכם, אמא.","**
בסייעתא דשמיא.
הבאתי את ה""סדר"" באותה צורה שרציתי. הלוואי שהייתה לי הזדמנות להגיד לכם מה עבר עלינו בשנים האלו. פשוט לא היו לי מילים ורציתי לשכוח! עכשיו אני מבינה שאין דבר כזה לשכוח, הכל נשאר. מי ייתן ותזכו להקים בית בנחת ובשמחה. שלכם, אמא."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00490.JPG,"**
ב""ה לכל המשפחה רבה שלום!
הנה חתונה טובה לכולנו! מי יתן ששנה זו תהיה ברכה גדולה בבית המשפחה. זכיתי לראות חתונה וגם אתם! השם יעזור לנו להיות בשמחה.
היו זמנים שבהם לא היה לי כוח לכתוב אבל היום ברוך השם הכל בסדר ושמחים בשמחתכם. השם ישמור עליכם ועל כל בני משפחתכם בבריאות אריכות ימים ושנה טובה ומתוקה! מי יתן ותהיה שנה זו שלום ושלום רב לכולכם! שלכם באהבה רבה ציפורה שרה אמא.","**
בסייעתא דשמיא. לכל המשפחה שלום רב!
הנה חתונה טובה לכולנו! מי ייתן ושנה זו תביא ברכה גדולה לבית המשפחה. זכיתי לראות חתונה, וגם אתם. השם יעזור לנו להיות בשמחה. היו זמנים שבהם לא היה לי כוח לכתוב, אבל היום ברוך השם הכל בסדר ואנחנו שמחים בשמחתכם. השם ישמור עליכם ועל כל בני משפחתכם בבריאות ובשנה טובה ומתוקה. מי ייתן ותהיה שנה זו שנת שלום ושלום רב לכולכם. שלכם באהבה רבה, ציפורה שרה (אמא)."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00491.JPG,"**
ב""ה
לא חסכתי מכם מאומה ויתרתי הרבה בתוך השואה כדי שיהיה לכם חיים טובים וחיים של אמונה באהבה רבה אמא.","**
בסייעתא דשמיא.
לא חסכתי מכם מאומה ויתרתי הרבה בתוך השואה כדי שיהיו לכם חיים טובים וחיים של אמונה. באהבה רבה, אמא."
https://assets.yadvashem.org/image/upload/t_f_low_image/f_auto/v1/remote_media/documentation4/16/12612299_03263622/00492.JPG,"**
ב""ה 23/II 71 ילדים יקרים שלום!
כרגע אני נמצאת בבית חולים בלינסון אחרי ניתוח ומקווה להחלים במהרה לחזור הביתה. קשה לי קצת פה אני רוצה לכתוב לכם אך אין מספר שורות שכן קשה לי מעט בבית בנתיים הראות שלי חלשה וקשה לי מעט פניה אליכם תעזרו לי פניה אליכם שימרו על הקשר שאני אוכל לשמוע מי יודע מה יהיה להדליק את הבית במידה נכונה.
רציתי שתדעו שאני מבקשת השם יהיה איתכם פה בקבר בתוך הבית זאת חובה לשמור קשר מעלה אין ברירה. יתן ה' יום טוב ובוקר טוב ושלום לכם. אני מעט קשה אך יהיה בסדר. ה' ישמור עליכם. אמא","**
בסייעתא דשמיא. 23.2.1971. ילדים יקרים שלום!
כרגע אני נמצאת בבית החולים ""בילינסון"" אחרי ניתוח, ומקווה להחלים במהרה ולחזור הביתה. קשה לי כאן מעט. רציתי לכתוב לכם אך קשה לי לכתוב אפילו מספר שורות. הראייה שלי חלשה וקשה לי. פנייה אליכם - תעזרו לי, שימרו על הקשר כדי שאוכל לשמוע מכם. עליכם להאיר את הבית במידה הנכונה.
רציתי שתדעו שאני מבקשת שהשם יהיה איתכם. חובה לשמור על קשר. השם ייתן יום טוב, בוקר טוב ושלום לכם. לי מעט קשה, אך יהיה בסדר. השם ישמור עליכם. אמא."
,"**
משה משתתף בצערי בכדי
להקל קצת על המשא,
אם אפשר שיתנו במאורע
היו בריאים, וזה הכל!
שיהיה את מזל הכל
של טוב ושבת שלום!
ולהתראות בקרוב והרבה
תודה
לרב קוק 40
נתניה","**
משה, משתתף בצערי כדי להקל קצת על המשא, אם אפשר שיתנו במאורע. היו בריאים, וזה הכל! שיהיה כל המזל הטוב ושבת שלום! ולהתראות בקרוב והרבה תודה.
לרחוב הרב קוק 40, נתניה."
,"**
על דאבו עלינו
נראה פן כעושים פה ואיך
שמעתי ברוך שנתן לנו הזיכרון
על כל רגע ושעה מהם אהבנו
שחיינו וגם עברנו הכל במלואו
אור בשבילך שיבוא לתוך הבית
מתוך קושי רב נולדו בטוב
וחיים ? ואם אפשר ? קורה
שקשה לי היום ואין כוח הלאה
אני יודע ! אבל תאמין לי שזה
יעבור בחיים הקשים ביותר
בכל זאת יש בתוכי כוח לחיות
גם אם קשה לי היום והדמעות
בתוך עיני מה לעשות
זהו דרכו של האדם.","**
על מה שכאב לנו. נראה איך הדברים נעשים פה ואיך. שמעתי, ברוך שנתן לנו את הזיכרון על כל רגע ושעה שבהם אהבנו, שחיינו וגם עברנו הכל במלואו. אור בשבילך שיבוא לתוך הבית. מתוך קושי רב נולדו בטוב וחיים... ואם אפשר... קורה שקשה לי היום ואין כוח להמשיך. אני יודע! אבל תאמין לי שזה יעבור בחיים הקשים ביותר. בכל זאת יש בתוכי כוח לחיות, גם אם קשה לי היום והדמעות בתוך עיניי, מה לעשות - זוהי דרכו של האדם."
,"**
No. 2362
19 יוני 1980
(Stamp: הלוך 140)","**
מספר 2362. 19 ביוני 1980. (חותמת: הלוך 140)."
,"**
בשמי הטוב
אמא ! כמה יפה את בחיוך !
אמא ! כמה יפה היית בילדות ונעורים !
אמא ! כמה אהובה היית על אנשים ,
שמך הולך לפניך של מי שהיית ,
היית מלכות פני
דמעות , פן וצדק בחייך ,
אמא ! כמה יפה בחיוך !
כולה היית יופי
אמא ! כמה יפה , יפה !
בלב אהבה אליך תמיד תישאר ,
ממני בתך , בתך מלשון
עינייך תמיד הן רואות
תודה לך על הכל ! מה להגיד !","**
בשמי הטוב. אמא! כמה יפה את כשאת מחייכת! אמא! כמה יפה היית בילדות ובנעורים! אמא! כמה אהובה היית על אנשים, שמך הולך לפניך כמי שהיית. היית כמו מלכות עבורי. דמעות, חן וצדק בחייך. אמא! כמה יפה בחיוך! היית כולה יופי. אמא! כמה יפה, יפה! בלב תמיד תישאר האהבה אליך. ממני בתך. עינייך תמיד רואות. תודה לך על הכל! מה עוד אפשר להגיד!"
,"**
ב""ה
נתניה כ""ג כסלו
13/XII 79
בבית משותף , מתכוננים לקראת חנוכה ובו
להיות נביא קצת שמחה וקצת משהו בבית
מחגים לילדים ולנכדים , אך זהו זה , הכל מאת ה' ולא ידעו
כל אחד ! ...
איני בטוח משתתפת גם סובלת למי למתי ?
רשע רק בבית הזה !
לא , לא אוכל להגיד ברגע זה מה שמרגשת שאיני חשה
אין בי שום פחד","**
בעזרת השם. נתניה, כ""ג בכסלו, 13 בדצמבר 1979. בבית משותף, מתכוננים לקראת חנוכה כדי להביא קצת שמחה ומשהו מהחגים הביתה לילדים ולנכדים, אך זהו זה, הכל מאת השם ולא ידעו כולם! איני בטוחה, משתתפת וגם סובלת, עבור מי ולמתי? רשע רק בבית הזה! לא, לא אוכל להגיד ברגע זה מה שאני מרגישה או לא חשה. אין בי שום פחד."
,"**
נתניה
2/IV 78
יקירים
הכל אצלי בסדר
ממתין לקבל מכם
איזה מכתב קטן
בואו ואראכם (שבת)
קצת הלב פועם
לילדים
ומה נשמע
2 יוני 78","**
נתניה, 2 באפריל 1978. יקירים, הכל אצלי בסדר. ממתין לקבל מכם איזה מכתב קטן. בואו ואראה אתכם (בשבת). הלב קצת פועם. לילדים, ומה נשמע? 2 ביוני 1978."
,"**
מה יליד היום
2 פברואר
היו אמיצי כוח
חסו !
בוודאי אתם ביחד
הכל טוב .
הכל על ידי
תקימו ויהיה
של ה' יהיה !
אמן ואמן
חיים","**
מה נולד היום, 2 בפברואר. היו אמיצים! חוסו! בוודאי אתם ביחד, הכל טוב. הכל בידיים, תקימו ויהיה. יהיה של השם! אמן ואמן. חיים."
,"**
ב""ה
19/II 80. נתניה
כן , זהו זמן משותף יש לי צורך דחוף לכתוב . למכתבך ? יותר נכון , להודות לך מקרב לב
לפחות מהמאורע המכאיב וכל כך קשה מה אומר ? מה אכתוב ? ראשית תודה רבה
עבור זה , עבר כל יום השגור . אולי כל מה שאני יכולה זה פשוט לומר , תודה .
אני יודעת שאין חיוב , בשעה מצבים אלה לקיים יום פולחן , בשיבה וקבורה ! - בשבילי !
היה לי קל ? מן הסתם ! להגיע ! ואיך התקבלתי ? למי ? למה ? כמה הם נחוצים ?
מה אי פעם אומר אליהם ?
לא רק זה שישבת שבעה , ""גם"" פנית אליי , פנית לאחי , אחיות , משפחה של אחי
המשפחה , מאחל בכל העזרה והקלה עצמה . הסתכלות לראות הלאה , מובטחת אולי בכל
הבדידות נחוץ להודות לכם מקרב לב ללא כל המילים","**
בעזרת השם. 19 בפברואר 1980. נתניה. כן, זהו זמן משותף ויש לי צורך דחוף לכתוב. למכתבך? יותר נכון, להודות לך מקרב לב. לפחות מהאירוע המכאיב וכל כך קשה, מה אומר? מה אכתוב? ראשית תודה רבה על כך, על כל יום רגיל שעבר. אולי כל מה שאני יכולה זה פשוט לומר תודה. אני יודעת שאין חיוב במצבים כאלה לקיים פולחן, בשבעה ובקבורה! עבורי! האם היה לי קל? מן הסתם! להגיע! ואיך התקבלתי? על ידי מי? למה? כמה הם נחוצים? מה אי פעם אומר להם? לא רק שישבת שבעה, אלא גם פנית אליי, לאחי, לאחיות ולמשפחתו של אחי. המשפחה מאחלת את כל העזרה וההקלה. ההסתכלות קדימה מובטחת אולי, ובתוך כל הבדידות נחוץ להודות לכם מקרב לב, מעבר לכל המילים."
,"**
קורות חיי של אבי
יש לי עוד ספר תחת השמים
ואני רוצה לתת לכתוב ולספר ""מצאתי חיים"" 88 . פרטים בשנים 1939 - 1946","**
קורות חייו של אבי. יש לי עוד ספר תחת השמים ואני רוצה לכתוב ולספר ""מצאתי חיים"" 88. פרטים מהשנים 1939 - 1946."
,"**
(משהו)
למה הסבל כבד כל כך למה? קודם כל יש מישהו ששואל מתי?
בשבעת הימים האלה השגרה היא הכל . ובכל זאת מסר פה ושם
שלום !
בישבתי ודמיינתי חזות דקה בתוך הלב ומישהו שאל מה עם זה ?
כבר יום רביעי ! ואני מחכה עד מחר ! אולי משהו באמת יבוא , והוא באמת יבוא
אם נפגש הלילה ""בחלום"" ומה יהיה שם ? אם אפשר שיתנו לי מכתב ?
ידידי , חשבתי מה יהיה הלאה . ישנן שאלות ותשובות ... פה ושם ... פה ושם ...
אני הרגשתי שמישהו בנשיקה שקטה רצון הכל לטובת המנוח ?
ואז פתאום היד הקרה של אבא בתוך המחשבה וגם הרגשתי והבנתי ?
דברים שלא היו לי וגם לא יכלו להיות , אולי היה נדמה לי באמת ובתמים .
זה כואב ! כואב ודואב ! מי יודע מתי הכל ייגמר . וכל רגע נשאר הזיכרון .
איך באים לשכוח ולמה ? מה שחשוב ביותר זה המשכיות
החיים קשים ביותר ומטרה ובטח יהיה הכל בתיקון
נתניה 28/III 80 שעה שלוש וחצי בערך לקראת השבת . ב""ה","**
למה הסבל כבד כל כך, למה? קודם כל יש מישהו ששואל מתי? בשבעת הימים האלה (השבעה) השגרה היא הכל. ובכל זאת יש מסר פה ושם. שלום! כשבישבתי ודמיינתי חזות דקה בתוך הלב, מישהו שאל ""מה עם זה?"". כבר יום רביעי ואני מחכה עד מחר! אולי משהו באמת יבוא, והוא באמת יבוא. אם ניפגש הלילה ""בחלום"", מה יהיה שם? האם אפשר שיתנו לי מכתב? ידידי, חשבתי מה יהיה הלאה. ישנן שאלות ותשובות פה ושם. הרגשתי שמישהו בנשיקה שקטה רצה שהכל יהיה לטובת המנוח? ואז פתאום היד הקרה של אבא בתוך המחשבה וגם הרגשתי והבנתי? דברים שלא היו לי ולא יכלו להיות, אולי נדמה לי באמת ובתמים. זה כואב! כואב ודואב! מי יודע מתי הכל ייגמר, וכל רגע נשאר הזיכרון. איך אפשר לשכוח ולמה? מה שחשוב ביותר זה המשכיות. החיים קשים ביותר אך יש מטרה ובטח הכל יבוא על תיקונו. נתניה, 28 במרץ 1980, בערך בשלוש וחצי לפני שבת. בעזרת השם."
,"**
חזרתי מהלוויה - (של אבא שלי) (יד של אבא שלי)
ב""ה
יום שישי
18/IV
לב נכון ורחב
הכל מתחיל מהלב ! אין לו מנוחה . מתי בפעם האחרונה הוא הרגיש טוב .
מנוחה , הרבה אכזבות ? ביטוים ! ביצירה כל זמן שהלב פועם והוא פועם .
עוד פעימה אחת פועם הלב , אותה פעימה פעימת הלב - מה קרה ! חסר פה ?
ויש עוד רב הנסתר... ואיך להגיד ... ויש עוד דברים !
איפה הם ?
לקראת חג הפסח הבעל""ט
יהי רצון שאזכה .
אחר הצהריים כבר להכין .
למרות המצב הקשה לכתוב , למרות המצב הקיים אינני יכולה להתרכז
הכל קודר , שחור ושחור . פשוט ריקנות , כל המילים בדרכי , לא , לא מוצאת מקום
להמשיך .","**
חזרתי מהלוויה של אבא שלי. בעזרת השם. יום שישי, 18 באפריל. לב נכון ורחב. הכל מתחיל מהלב! אין לו מנוחה. מתי בפעם האחרונה הוא הרגיש טוב? מנוחה, הרבה אכזבות? אלו ביטויים! ביצירה כל זמן שהלב פועם, והוא פועם. עוד פעימה אחת פועם הלב, אותה פעימת לב - מה קרה! משהו חסר פה? ויש עוד רב הנסתר... ואיך להגיד... ויש עוד דברים! איפה הם? לקראת חג הפסח הבא עלינו לטובה, יהי רצון שאזכה. אחר הצהריים כבר צריך להכין. למרות הקושי לכתוב במצב הקיים, אינני יכולה להתרכז. הכל קודר, שחור משחור. פשוט ריקנות. כל המילים עומדות בדרכי, לא מוצאת מקום להמשיך."
,"**
ב""ה
חשון - כסלו
לא , לא אוכל להביע מה שמרגש הלב הזה !
לא אוכל להאמין . -
לא ביכולתי להסביר את צער וכאב של צער הלב !
אמא יקרה , ברוך ה' את הלב
התחזקה , התחזקה עינינו , דמעות
קברת את הלב עם הסדר , הלב לא יכול
אני שמחים ! עם ! וכן ! ויתרה ! ונתנה","**
בעזרת השם. חשוון-כסלו. לא, לא אוכל להביע את מה שהלב הזה מרגיש! לא אוכל להאמין. איני יכולה להסביר את הצער והכאב שבלב! אמא יקרה, ברוך השם הלב התחזק, עינינו התחזקו, דמעות. קברת את הלב עם הסדר, הלב לא יכול. אנו שמחים! עם! וכן! ויתרה ונתנה."
,"**
ב""ה
נתניה
שלום ! ...
אינני יודעת מאין המילים - שרוח אלוהים - מלווה אותי , פעם ראשונה אני מרגישה
וקראתי בחרם ? ואפילו ? אפשר שמשהו יקרה , אדם יקר , ואולי ? ופתאום ?
יצא פצוע ! ואומרים לי אנו , חזקי ואימצי ! חזקה ! לא ? ואיך ?
לכאורה , הכל בסדר , הלב מרגיש את פניו של אבא אהוב לי עד אין סוף ! וגם
כמה היה מחובר ? היכן אפשר למצוא אדם כזה בראש גלוי . יצאתי לי מאין
באמת ?
ההבטחות מחברים ומקרובים אצלו - דברים אלו . ואין לי...
אין לפני שום מתחרים ! ומי השופט ? וכן הולכים ומבינים . בביטחון אומרת
שיש מעשה , ציפייה לבאות . ובאופן לא קדוש !...
לא אפרט סיבות , הן מרובות מדי . שאלתי את עצמי רק מדוע ?
מדוע ואיך זה קרה ? אך זה קרה ! הדברים נכתבים בצורה רגשית ,
איך מתוך הצחוק לבכות ! למצוא לב טוב !
איני רוצה את הלב ! אינו פועם לי אף לא לרגע אחד , איני פן המזל
כמה יפה ! כמה אוכל לסבול ? מה דעתכם ? אני מחכה","**
בעזרת השם. נתניה. שלום! אינני יודעת מאיפה המילים - שרוח אלוהים מלווה אותי, פעם ראשונה שאני מרגישה כך. קראתי... ואפילו? האם אפשר שמשהו יקרה לאדם יקר? ופתאום? יצא פצוע! ואומרים לי: ""חזקי ואמצי!"". חזקה? לא? ואיך? לכאורה הכל בסדר, הלב מרגיש את פניו של אבא האהוב עליי עד אין סוף! וכמה הוא היה מחובר. איפה אפשר למצוא אדם כזה עם ראש גלוי? יצאתי משום מקום, באמת? ההבטחות מחברים וקרובים - הדברים האלו. ואין לי... אין לפניי שום מתחרים! ומי השופט? כך הולכים ומבינים. אני אומרת בביטחון שיש מעשה, ציפייה לבאות. ובאופן לא קדוש! לא אפרט את הסיבות, הן רבות מדי. שאלתי את עצמי רק מדוע? מדוע ואיך זה קרה? אך זה קרה! הדברים נכתבים בצורה רגשית - איך אפשר לבכות מתוך צחוק! למצוא לב טוב! איני רוצה את הלב הזה! הוא לא פועם עבורי אפילו לרגע אחד, איני בת מזל. כמה יפה! כמה אוכל לסבול? מה דעתכם? אני מחכה."
,"**
ב""ה
נתניה
מכתב
25/II 78
לכתוב מה ? ממה לספר ?
לספר את אותו דבר , לשפוך את הלב ?
הבית המר , צריך יותר מזה אולי המילים הלא יחשבו ,
הרבה , הרבה קשה לשמור תחת ייסורים !
הייתי קצת מלחמת קיום , מאבק
נשימה של הכרת בריא ומשפחה פה בבית משלי .
פה של חשבון וזהו ללא סיכום
למי לספר ומה להוציא
להמשיך הכל .
כשעת חי למדתי למלוך משם
להחזיק פה , הכל רב .
גם פה , גם פה רכשי - שיכול היות
הכל בלשוני ובהבנתי בחיים , מחכה לסדר מעורפל
לעתיד בטוח וצד , אומר הכל ""כן""
זה פשוט בו אצלכם תמיד בתוך הבית פעם
הבית בבניי - שלומנו והערות הם בתוכי ?
קשה לקבל כל זה ! לא פשוט , לא !
ומה עוד !
קו - למי אין שאלות
שעוד מהם ? חושק שאין תשובה מאומה
הן במרחקים הזמן חולף
זמן הכל הולך
כאן אין מה לעשות
שלא אוכל לספר הכל ???","**
בעזרת השם. נתניה, מכתב, 25 בפברואר 1978. מה לכתוב? על מה לספר? האם לספר את אותו הדבר ולשפוך את הלב? הבית המר דורש יותר, אולי המילים לא ייחשבו. קשה מאוד לשמור דברים תחת ייסורים! הייתי במעין מלחמת קיום, מאבק. נשימה של בריאות ומשפחה פה בבית משלי. הכל עניין של חשבון וזהו, ללא סיכום. למי לספר ומה להוציא? להמשיך הכל. למדתי למלוך משם, כשעת חי. להחזיק פה הכל. גם פה וגם פה הרגשות שלי - שיכול להיות שהכל בלשוני ובהבנתי בחיים. מחכה לסדר בתוך הערפל, לעתיד בטוח. אני אומרת על הכל ""כן"". זה פשוט נמצא אצלכם תמיד בתוך הבית. שלומנו והערותיי נמצאים בתוכי? קשה לקבל את כל זה! לא פשוט, בכלל לא! ומה עוד! למי אין שאלות? האם יש עוד דברים? אין שום תשובה. הזמן חולף במרחקים, הכל חולף עם הזמן. כאן אין מה לעשות. האם לא אוכל לספר הכל???"
,"**
היה פעם איש טוב , רחום - ולפעמים אינו נמצא חן בעיניו
אולי הכל הוא בגלל ?
איך אפשר ?
לקחת אולי הכל מה שהיה קצת ?
ומה הלאה ? ואיך ? ...
הורים אינם לחיים
הם במרחקים הזמן חולף
זמן הכל הולך
ביחד הכל
כאן אין מה לעשות , אולי הכל לא ברור ???","**
היה פעם איש טוב ורחום - ולפעמים הוא לא מצא חן בעיניו. אולי הכל בגלל? איך אפשר? לקחת אולי את הכל ממה שהיה קצת? ומה הלאה? ואיך? ההורים אינם בחיים. הם במרחקים והזמן חולף. הכל הולך עם הזמן. הכל ביחד. כאן אין מה לעשות, אולי הכל לא ברור???"
,"**
אבא שלי - זכרונו לברכה
מתוך זיכרון עולה בי
בשנת 1947 י""ט בטבת , 18 ינואר
בשעה חמש בערב
קולו צעק וגם צעק
ואז קרה מה שקרה
אבא היה בעצם בשדה
ואז ירד הברד חזק
וכל הבית היה חושך !
נפתחו השמים !
ומה קרה איתו : אולי
מישהו יודע ? אולי
אולי השאלה לא נכונה
אין לי מילים !
אולי ???","**
אבא שלי, זכרונו לברכה. מתוך הזיכרון עולה בי: בשנת 1947, י""ט בטבת, 18 בינואר, בשעה חמש בערב. קולו צעק וצעק, ואז קרה מה שקרה. אבא היה בעצם בשדה, ואז ירד ברד חזק וכל הבית היה חושך! השמים נפתחו! ומה קרה איתו? אולי מישהו יודע? אולי השאלה לא נכונה. אין לי מילים! אולי???"
,"**
כאשר בתי לאוותי
גם צחק פעם אחת בחיים
אומר בבוקר השכם
מעניין איך הולך הכל אצלכם
בוודאי הכל חי ...
לא בשבילנו את החיים
איך , איך ,
זהו דרכו של האדם
ממה ומתי ?
אולי זהו רק חלום ?
הן הכל היה כל כך קרוב
והיכן אלו ידיים טובות
על כן אולי שמעת פעם אחת
התמונות המלוות את הבית , בביתו
ולהיכן ...
לא רציתי לעזוב רחובות העיר
לפני לקבור מן המאבק ההוא
בשעה שלפני כן לא רציתי לעזוב ,
ולכן זה המקום שלי בבית
שלום , שלום לכולם
נראה , נראה : 200
קצת (40)
נתניה","**
כאשר בתי לאיתי. גם צחק פעם אחת בחיים. הוא אומר בבוקר השכם: מעניין איך הכל הולך אצלכם, בוודאי הכל חי... החיים אינם עבורנו. איך, איך? זוהי דרכו של האדם. ממה ומתי? אולי זה רק חלום? הרי הכל היה כל כך קרוב. ואיפה הידיים הטובות האלו? לכן אולי שמעת פעם אחת, התמונות המלוות את הבית. ולאן... לא רציתי לעזוב את רחובות העיר לפני הקבורה מהמאבק ההוא. לפני כן לא רציתי לעזוב, ולכן זה המקום שלי בבית. שלום לכולם. נראה... 200... קצת (40). נתניה."
